'RATIO','INCLUDED?', 'SHEET', 'LINE', 'WORD'
63,1,stocking,489,produce(fr
67,1,regulation,195,seine
80,1,habitat,187,marsh
67,1,habitat,188,See
100,0,,0,
80,1,stocking,490,planted.
55,1,habitat,190,(see
67,1,eradication,261,in
88,1,stocking,491,released
88,1,stocking,492,released
50,1,eradication,262,cont
67,1,habitat,191,rel
67,1,habitat,192,small
88,1,stocking,493,planting
100,0,,0,
88,1,stocking,495,planting
86,1,stocking,496,planted
100,0,,0,
67,1,regulation,196,white
100,0,,0,
50,1,regulation,197,mapped
100,0,,0,
77,1,regulation,198,success
60,1,eradication,264,Poor
67,1,habitat,194,small
50,1,regulation,199,mapped
100,0,,0,
71,1,eradication,265,Revised
100,0,,0,
86,1,stocking,500,planted
67,1,eradication,266,in
86,1,stocking,501,planted
86,1,stocking,502,planted
86,1,stocking,503,planted
71,1,habitat,195,installed.
86,1,stocking,504,planted
86,1,stocking,505,planted
55,1,habitat,196,rainbow
46,0,,0,
86,1,stocking,506,planted
46,0,,0,
100,0,,0,
88,1,stocking,507,released
88,1,stocking,508,released
80,0,,0,
25,0,,0,
86,0,,0,
67,1,eradication,270,in
67,1,eradication,271,series
82,1,stocking,509,planting.
0,0,,0,
100,0,,0,
67,1,eradication,272,in
100,0,,0,
100,0,,0,
91,1,regulation,201,restricting
86,1,stocking,512,planted
86,1,stocking,513,planted
67,1,eradication,273,Pond
86,1,stocking,514,planted
0,0,,0,
86,1,stocking,515,planted
46,0,,0,
67,1,eradication,274,Pond
86,1,stocking,516,planted
43,0,,0,
100,0,,0,
67,1,habitat,198,small
67,1,habitat,199,small
100,0,,0,
75,0,,0,
71,1,habitat,200,sulphate
100,0,,0,
80,1,habitat,201,marsh
80,1,habitat,202,marsh
100,0,,0,
60,1,stocking,520,and
60,1,regulation,204,bass
100,0,,0,
67,1,eradication,275,gills
50,1,stocking,522,Inventoried
95,0,,0,
67,1,stocking,523,netting
100,0,,0,
62,1,eradication,277,check
67,1,eradication,278,in
62,1,eradication,279,population
62,0,,0,
86,1,stocking,526,planted
64,1,stocking,527,introductions
86,1,stocking,528,planted
86,1,stocking,529,planted
76,1,stocking,530,established;
88,1,stocking,531,released
67,1,habitat,203,small
0,0,,0,
0,0,,0,
67,1,habitat,204,assn
67,1,habitat,205,rel
67,1,eradication,280,in
59,1,regulation,205,collections
67,1,regulation,206,State
100,0,,0,
100,0,,0,
78,1,stocking,533,plantings.
0,0,,0,
0,0,,0,
0,0,,0,
80,1,stocking,534,"planted,"
100,0,,0,
67,1,eradication,281,in
67,1,eradication,282,in
100,0,,0,
62,1,regulation,208,spring
57,1,habitat,207,Surveyed
60,0,,0,
62,1,eradication,284,pond
50,1,regulation,209,Mapped
0,0,,0,
88,1,stocking,536,released
0,0,,0,
88,1,stocking,537,released
50,1,eradication,285,done
50,1,eradication,286,done
0,0,,0,
80,1,stocking,538,"planted,"
55,1,stocking,539,lake
88,1,stocking,540,planting
0,0,,0,
53,1,stocking,541,Partial
59,1,eradication,287,population.
67,1,habitat,208,See
46,0,,0,
62,1,eradication,288,population
65,1,eradication,289,Reclamation
80,1,stocking,542,planted.
57,1,stocking,543,trout
0,0,,0,
67,1,regulation,210,at
80,1,habitat,209,marsh
86,1,stocking,544,planted
86,1,stocking,545,planted
50,1,regulation,211,mapped
0,0,,0,
88,1,eradication,290,rotonone
86,1,stocking,546,planted
100,0,,0,
86,1,stocking,547,planted
82,1,stocking,548,plantings
57,1,stocking,549,Complaint
67,1,eradication,292,indicates
0,0,,0,
62,1,eradication,293,population
50,1,habitat,210,sparse.
0,0,,0,
67,0,,0,
67,1,regulation,212,at
100,0,,0,
46,0,,0,
100,0,,0,
62,1,regulation,213,spring
71,1,regulation,214,opening
62,1,regulation,215,spring
67,1,regulation,216,census
100,0,,0,
100,0,,0,
53,1,regulation,218,returns.
100,0,,0,
46,0,,0,
100,0,,0,
47,0,,0,
50,1,regulation,219,mapped
75,0,,0,
67,1,habitat,212,See
88,0,,0,
67,1,eradication,297,Fish
67,1,regulation,221,census
100,0,,0,
67,1,eradication,298,indicates
100,0,,0,
67,1,eradication,299,in
71,1,regulation,222,success.
100,0,,0,
67,1,eradication,300,in
88,0,,0,
89,0,,0,
100,0,,0,
80,1,stocking,559,"planted,"
100,0,,0,
60,1,eradication,302,Poor
67,1,eradication,303,in
100,0,,0,
67,1,regulation,225,across
67,1,eradication,304,in
57,1,stocking,560,trout
100,0,,0,
0,0,,0,
60,1,stocking,562,and
0,0,,0,
50,1,regulation,226,mapped
60,1,habitat,213,see
59,1,habitat,214,Unsuitable
100,0,,0,
53,1,stocking,564,Partial
67,1,habitat,215,small
86,0,,0,
46,0,,0,
50,1,regulation,227,Mapped
67,1,eradication,306,phine
60,1,stocking,565,and
62,1,stocking,566,populated
0,0,,0,
67,1,eradication,307,indicates
46,0,,0,
56,1,eradication,308,populations.
100,0,,0,
88,0,,0,
50,1,regulation,228,mapped
71,1,habitat,216,Management
94,0,,0,
100,0,,0,
50,1,eradication,311,on
80,1,stocking,569,plant
100,0,,0,
86,1,stocking,570,planted
100,0,,0,
50,1,stocking,572,large
50,0,,0,
0,0,,0,
100,0,,0,
67,1,stocking,573,took
53,1,regulation,230,Completed
0,0,,0,
47,0,,0,
55,1,habitat,217,sparse
58,1,stocking,574,Electro-shocking
64,1,eradication,314,responding
69,1,regulation,231,Electrofishing
50,1,regulation,232,Completed.
56,1,stocking,575,opulation.
100,0,,0,
50,1,regulation,233,Mapped
36,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
50,1,regulation,235,mapped
67,1,stocking,579,Boom-shocking
70,1,stocking,580,refestablished
100,0,,0,
88,1,stocking,582,planting
94,0,,0,
100,0,,0,
67,1,eradication,316,Remapped
75,0,,0,
67,1,eradication,317,in
60,1,stocking,584,and
62,1,stocking,585,netted
100,0,,0,
100,0,,0,
100,0,,0,
73,1,habitat,218,creel
75,1,eradication,320,Gill
60,1,regulation,237,bass
86,1,stocking,587,planted
67,1,stocking,588,netting
86,1,stocking,589,planted
80,1,stocking,590,"planted,"
100,0,,0,
69,0,,0,
80,1,stocking,591,planted.
50,1,regulation,238,mapped
0,0,,0,
86,1,stocking,592,planted
75,1,eradication,322,gill
50,1,regulation,239,mapped
100,0,,0,
59,1,habitat,220,sterile
86,1,stocking,593,planted
46,0,,0,
50,1,eradication,324,non-
100,0,,0,
67,1,habitat,221,small
46,0,,0,
86,0,,0,
53,1,regulation,240,completed
71,1,eradication,326,indicate
62,1,eradication,327,population
50,1,regulation,241,Mapped
63,1,eradication,328,indicated.
70,1,eradication,329,thermally.
100,0,,0,
50,1,regulation,242,mapped
71,1,stocking,596,taking
100,0,,0,
67,1,eradication,330,indicates
0,0,,0,
86,1,stocking,597,planted
88,1,stocking,598,released
62,1,stocking,599,lacking.
88,1,stocking,600,released
57,1,habitat,222,Delete.
88,1,stocking,601,released
88,1,stocking,602,released
67,1,habitat,223,small
44,0,,0,
50,1,regulation,244,Mapped
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
73,1,stocking,603,plant.
67,1,eradication,331,in
60,1,regulation,245,Stream
60,1,regulation,246,Stream
75,0,,0,
53,1,stocking,604,Partial
55,1,habitat,224,rainbow
67,1,eradication,332,series
100,0,,0,
67,1,habitat,225,See
75,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,1,habitat,226,See
53,1,eradication,333,approved
53,1,eradication,334,approved
67,1,stocking,607,netting
50,1,regulation,252,mapped
0,0,,0,
71,1,regulation,253,declining.
100,0,,0,
94,0,,0,
75,1,habitat,228,rock
100,0,,0,
73,1,habitat,229,creel
86,1,stocking,609,planted
86,1,stocking,610,planted
100,0,,0,
86,1,stocking,611,planted
59,1,habitat,230,interim
0,0,,0,
50,1,stocking,612,collected
86,1,stocking,613,planted
53,1,habitat,231,assistance
67,1,habitat,232,2million
50,1,habitat,233,eyes
93,0,,0,
86,1,stocking,614,planted
93,0,,0,
80,1,stocking,615,plant
86,1,stocking,616,planted
62,1,regulation,256,spring
100,0,,0,
86,1,stocking,617,planted
78,1,eradication,336,postponed
73,0,,0,
86,1,stocking,619,planted
100,0,,0,
86,1,stocking,621,planted
0,0,,0,
86,1,stocking,622,planted
50,1,eradication,337,applicable.
0,0,,0,
50,1,eradication,338,applicable.
67,1,eradication,339,indicates
88,1,stocking,623,released
88,1,stocking,624,released
100,0,,0,
88,1,stocking,626,released
88,1,stocking,627,released
57,1,stocking,628,trout
57,1,stocking,629,trout
88,1,stocking,630,released
67,1,habitat,236,rel
73,1,stocking,631,plants
55,1,habitat,237,rainbow
46,0,,0,
57,1,habitat,238,has
61,1,regulation,257,fishing.
0,0,,0,
0,0,,0,
100,0,,0,
88,1,stocking,633,planting
100,0,,0,
0,0,,0,
100,0,,0,
57,1,stocking,634,trout
73,1,stocking,635,establishment
50,1,regulation,258,mapped
53,1,eradication,341,approved
53,1,eradication,342,approved
0,0,,0,
62,1,eradication,343,population
53,1,regulation,259,Completed
67,1,eradication,344,still
100,0,,0,
53,1,stocking,637,Partial
75,1,eradication,345,gill
67,1,habitat,240,as
67,1,eradication,346,Fish
62,1,eradication,347,population
67,0,,0,
38,0,,0,
100,0,,0,
50,1,regulation,260,Mapped
86,0,,0,
50,1,regulation,261,lime
55,1,regulation,262,"bass,"
77,1,regulation,263,success
67,1,stocking,639,Deleted
50,1,eradication,350,northern
84,0,,0,
56,1,stocking,640,conducted
60,1,eradication,352,than
0,0,,0,
92,1,stocking,641,tocked
100,0,,0,
84,1,stocking,642,introduced
67,1,habitat,241,as
44,0,,0,
44,0,,0,
0,0,,0,
100,0,,0,
60,1,habitat,242,see
71,1,eradication,354,indicate
100,0,,0,
62,1,stocking,645,Evaluated
57,1,stocking,646,trout
53,1,eradication,355,approved
50,1,regulation,264,mapped
67,1,eradication,356,in
57,1,habitat,243,Surveyed
50,1,regulation,265,Mapped
50,1,regulation,266,mapped
90,0,,0,
100,0,,0,
67,1,eradication,358,in
100,0,,0,
100,0,,0,
50,1,regulation,268,mapped
94,0,,0,
75,0,,0,
86,1,stocking,650,planted
75,1,eradication,360,Twin
86,1,stocking,651,planted
71,1,habitat,244,Fishing
100,0,,0,
63,1,stocking,652,fing.planted
67,1,eradication,361,in
86,1,stocking,653,planted
100,0,,0,
80,1,regulation,271,Open
100,0,,0,
94,0,,0,
100,0,,0,
92,0,,0,
60,1,stocking,656,and
67,1,habitat,245,small
53,1,stocking,657,Partial
100,0,,0,
100,0,,0,
57,1,eradication,363,Closed
67,1,habitat,246,See
50,1,habitat,247,Cancel
44,0,,0,
56,1,regulation,274,increasing.
60,1,habitat,248,see
67,1,habitat,249,designation
80,1,stocking,660,"planted,"
67,1,regulation,275,spawning
70,1,regulation,276,reproduction
100,0,,0,
73,1,habitat,250,marsh.
94,0,,0,
69,1,regulation,277,Electrofishing
62,1,eradication,364,population
62,1,stocking,663,netted
71,1,regulation,278,remaining.
100,0,,0,
62,1,regulation,279,spring
59,1,habitat,251,Netting
53,1,habitat,252,Treatment
100,0,,0,
71,1,stocking,666,shocker
94,0,,0,
53,1,regulation,280,Completed
100,0,,0,
100,0,,0,
75,1,eradication,365,Gill
0,0,,0,
50,1,regulation,281,mapped
43,0,,0,
62,1,eradication,366,chem.
62,1,eradication,367,Chem.
57,1,stocking,669,trout
43,0,,0,
86,1,stocking,670,planted
0,0,,0,
62,1,eradication,368,population
60,1,regulation,282,bass
57,1,stocking,671,trout
100,0,,0,
59,1,habitat,254,Selective
93,0,,0,
62,1,eradication,369,population
44,0,,0,
50,1,regulation,283,Mapped
95,0,,0,
100,0,,0,
62,1,habitat,255,Delete
55,1,habitat,256,(see
50,1,regulation,284,mapped
100,0,,0,
88,0,,0,
50,1,regulation,285,mapped
67,1,eradication,372,indicates
75,0,,0,
53,1,stocking,676,"conducted,"
75,1,eradication,374,gill
80,1,stocking,677,planted;
67,1,eradication,375,in
43,0,,0,
75,1,habitat,257,days
75,1,eradication,376,Gill
100,0,,0,
71,1,stocking,679,shocker
46,0,,0,
57,1,habitat,258,present.
0,0,,0,
67,0,,0,
62,1,eradication,379,seined.
62,1,eradication,380,Record
67,0,,0,
67,1,regulation,286,at
82,0,,0,
100,0,,0,
75,1,regulation,287,item
100,0,,0,
80,0,,0,
75,1,eradication,385,gill
50,1,regulation,288,mapped
57,1,stocking,682,trout
55,1,habitat,259,rainbow
93,0,,0,
64,1,regulation,289,fishing
100,0,,0,
80,1,stocking,683,"planted,"
88,1,stocking,684,planting
53,1,regulation,291,completed
100,0,,0,
67,1,eradication,386,Pond
59,1,eradication,387,population.
46,0,,0,
0,0,,0,
67,1,eradication,388,in
80,1,stocking,685,planted.
50,1,regulation,293,Mapped
50,1,regulation,294,Mapped
100,0,,0,
93,0,,0,
77,1,regulation,295,Success
75,0,,0,
86,1,stocking,687,planted
74,1,stocking,688,transferred
80,1,habitat,262,marsh
67,0,,0,
46,0,,0,
46,0,,0,
67,1,habitat,263,small
71,1,stocking,689,lation
50,1,regulation,297,mapped
55,1,habitat,264,rainbow
59,1,habitat,265,fingerling
100,0,,0,
77,1,regulation,298,success
100,0,,0,
50,1,regulation,299,Mapped
50,1,stocking,692,Inventoried
77,1,regulation,300,success
64,1,regulation,301,fishing
67,1,eradication,390,in
50,1,regulation,302,Mapped
50,1,eradication,391,inv.
67,1,habitat,266,as
59,1,eradication,392,consisted
100,0,,0,
100,0,,0,
75,1,eradication,393,pointed
53,1,eradication,394,Designated
100,0,,0,
50,1,regulation,303,mapped
57,1,stocking,696,trout
88,1,stocking,697,released
88,1,stocking,698,released
88,1,stocking,699,released
88,1,stocking,700,released
57,1,stocking,701,trout
86,1,stocking,702,planted
67,1,habitat,267,rel
100,0,,0,
62,1,regulation,304,Spring
100,0,,0,
100,0,,0,
100,0,,0,
67,1,habitat,270,See
100,0,,0,
100,0,,0,
100,0,,0,
67,1,stocking,706,balanced
71,1,eradication,395,indicate
53,1,eradication,396,re-drafted
80,1,stocking,707,planted.
67,1,eradication,397,Revised.
57,1,stocking,708,treated
86,1,stocking,709,planted
59,1,habitat,271,Netting
86,1,stocking,710,planted
80,1,stocking,711,release
29,0,,0,
50,1,stocking,712,Inventoried
67,1,habitat,272,See
67,1,eradication,398,in
100,0,,0,
93,0,,0,
62,1,eradication,399,production
67,1,eradication,400,Fish
53,1,stocking,714,Partial
100,0,,0,
67,1,habitat,274,See
86,0,,0,
53,1,regulation,307,completed
53,1,stocking,716,needed.
67,1,eradication,402,seined
53,1,stocking,717,conducted.
57,1,habitat,275,has
100,0,,0,
80,1,stocking,719,"planted,"
100,0,,0,
93,0,,0,
71,1,stocking,720,produced
100,0,,0,
80,1,habitat,278,marsh
67,1,eradication,403,in
75,1,eradication,404,Gill
67,1,eradication,405,in
46,0,,0,
94,0,,0,
50,1,regulation,308,Netted
67,1,habitat,279,as
40,0,,0,
86,0,,0,
67,1,eradication,407,in
100,0,,0,
100,0,,0,
100,0,,0,
53,1,eradication,408,approved
53,1,eradication,409,approved
50,1,regulation,310,mapped
50,1,regulation,311,mapped
47,0,,0,
0,0,,0,
57,1,habitat,280,"shiner,"
67,1,regulation,312,p.seed
80,0,,0,
63,1,eradication,411,commission
46,0,,0,
67,1,regulation,313,spawning
67,1,eradication,412,in
86,0,,0,
53,1,stocking,725,Partial
60,1,habitat,281,see
62,1,stocking,726,netted
62,1,eradication,414,seined.
62,1,eradication,415,popualtion
46,0,,0,
67,1,stocking,727,netting
57,1,stocking,728,trout
83,0,,0,
67,1,eradication,416,in
71,1,eradication,417,indicate
83,0,,0,
73,1,stocking,731,plants
86,1,stocking,732,planted
100,0,,0,
94,0,,0,
94,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
67,1,eradication,420,indicates
57,1,stocking,734,treated
100,0,,0,
46,0,,0,
75,1,eradication,421,Gill
67,1,eradication,422,in
67,1,stocking,736,netting
0,0,,0,
67,1,eradication,423,in
86,1,stocking,737,planted
71,1,eradication,424,indicate
80,1,stocking,738,planted:
55,1,habitat,282,Season
100,0,,0,
75,1,eradication,425,Gill
0,0,,0,
0,0,,0,
73,1,stocking,739,plants
67,1,stocking,740,showing
76,1,stocking,741,established.
93,0,,0,
40,0,,0,
100,0,,0,
75,1,eradication,426,Gill
95,0,,0,
100,0,,0,
62,1,eradication,428,toxicity
100,0,,0,
100,0,,0,
46,0,,0,
86,1,stocking,745,planted
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
56,1,regulation,316,returns
60,1,stocking,746,and
67,1,regulation,317,census
100,0,,0,
57,1,stocking,748,trout
67,1,eradication,430,indicates
55,1,regulation,318,dace.
46,0,,0,
83,0,,0,
59,1,eradication,431,chemistry
73,1,stocking,749,late
86,1,stocking,750,planted
67,1,stocking,751,netting
64,1,regulation,320,fishing
80,1,stocking,752,release
67,1,regulation,321,investigation
67,1,eradication,432,indicates
73,1,stocking,753,late
46,0,,0,
100,0,,0,
67,1,eradication,433,in
86,0,,0,
94,0,,0,
86,1,stocking,756,planted
100,0,,0,
67,1,eradication,435,seined
69,1,regulation,322,Electrofishing
100,0,,0,
75,1,stocking,759,produce
67,1,habitat,287,as
100,0,,0,
0,0,,0,
0,0,,0,
67,1,eradication,436,in
50,1,habitat,288,Survey-seined.
62,1,eradication,437,population
71,1,regulation,323,pending
59,1,habitat,289,Netting
67,1,eradication,438,in
75,0,,0,
46,0,,0,
75,1,eradication,439,Gill
86,0,,0,
75,1,eradication,441,gill
86,0,,0,
75,1,eradication,443,Gill
75,0,,0,
100,0,,0,
92,0,,0,
67,0,,0,
94,0,,0,
71,1,stocking,763,related
53,1,regulation,327,completed
70,1,habitat,290,regulation
100,0,,0,
100,0,,0,
75,1,eradication,445,Gill
67,0,,0,
67,1,eradication,447,indicates
67,1,eradication,448,in
50,1,regulation,329,mapped
67,1,stocking,765,balanced
60,1,regulation,330,bass
0,0,,0,
86,1,habitat,291,filling
100,0,,0,
80,1,habitat,292,marsh
86,1,stocking,767,planted
50,1,habitat,293,(addition)
86,1,stocking,768,planted
94,0,,0,
59,1,habitat,294,Netting
94,0,,0,
100,0,,0,
13,0,,0,
71,1,eradication,449,indicate
71,1,stocking,772,Granted
60,1,stocking,773,and
57,1,stocking,774,Treated
100,0,,0,
67,1,stocking,776,netting
53,1,stocking,777,Partial
84,1,stocking,778,introduced
67,1,eradication,450,in
59,1,eradication,451,Modified
100,0,,0,
86,1,stocking,780,planted
74,1,stocking,781,transferred
62,1,stocking,782,netted
46,0,,0,
74,1,stocking,783,transferred
67,0,,0,
0,0,,0,
67,1,eradication,453,in
57,1,regulation,331,the
43,0,,0,
57,1,habitat,295,Surveyed
67,1,regulation,332,white
86,1,stocking,784,planted
56,1,eradication,454,Continued.
44,0,,0,
46,0,,0,
11,0,,0,
60,1,habitat,296,rough
67,1,habitat,297,Rehabilitation
47,0,,0,
50,1,regulation,333,Happed
75,1,eradication,455,gill
53,1,regulation,334,Completed
67,1,habitat,298,shiners
89,0,,0,
88,0,,0,
91,0,,0,
53,1,stocking,787,Partial
100,0,,0,
100,0,,0,
62,1,habitat,299,sheets).
75,1,eradication,457,Gill
67,1,habitat,300,small
86,0,,0,
100,0,,0,
57,1,stocking,791,trout
93,0,,0,
80,1,stocking,792,planted.
0,0,,0,
67,1,eradication,459,in
100,0,,0,
88,0,,0,
75,0,,0,
100,0,,0,
80,1,stocking,795,planted.
100,0,,0,
67,1,regulation,335,Being
75,1,eradication,462,This
100,0,,0,
67,1,eradication,463,in
67,1,eradication,464,indicates
100,0,,0,
50,1,regulation,336,Mapped
71,1,habitat,302,Management
50,1,stocking,799,feasible
47,0,,0,
67,1,eradication,465,Fish
46,0,,0,
46,0,,0,
100,0,,0,
55,1,habitat,303,fall
100,0,,0,
100,0,,0,
100,0,,0,
67,1,regulation,338,being
67,1,eradication,466,still
71,1,habitat,304,Management
71,1,stocking,803,strong
80,0,,0,
86,0,,0,
67,1,eradication,469,indicates
67,1,eradication,470,in
77,1,eradication,471,portion
71,0,,0,
62,1,stocking,804,sucker
60,1,regulation,340,bass
75,1,eradication,472,This
88,1,stocking,805,released
44,0,,0,
88,1,stocking,806,released
0,0,,0,
86,1,stocking,807,planted
80,1,habitat,306,marsh
95,0,,0,
95,0,,0,
100,0,,0,
55,1,habitat,308,fall
75,1,eradication,473,Gill
57,1,habitat,309,fishery
75,1,regulation,341,wait
69,1,regulation,342,Electrofishing
75,1,eradication,474,gill
62,1,eradication,475,obtained
75,1,habitat,310,installed
100,0,,0,
86,1,stocking,810,planted
77,1,regulation,343,success
86,1,stocking,811,planted
86,1,stocking,812,planted
86,1,stocking,813,planted
82,1,stocking,814,plantings
0,0,,0,
86,1,stocking,815,planted
94,0,,0,
46,0,,0,
86,1,stocking,817,planted
86,1,stocking,818,planted
60,1,stocking,819,and
0,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,477,Gill
100,0,,0,
88,0,,0,
100,0,,0,
100,0,,0,
83,0,,0,
100,0,,0,
100,0,,0,
67,1,eradication,480,in
64,1,regulation,345,fishing
100,0,,0,
83,0,,0,
62,1,stocking,827,showed
67,1,eradication,482,indicated
100,0,,0,
67,1,stocking,829,netting
100,0,,0,
50,1,regulation,347,mapped
75,0,,0,
86,1,stocking,830,planted
43,0,,0,
86,1,stocking,831,planted
71,1,stocking,832,produced
100,0,,0,
53,1,stocking,834,Partial
100,0,,0,
67,1,stocking,836,angling
100,0,,0,
100,0,,0,
75,1,eradication,484,Gill
75,1,eradication,485,Gill
100,0,,0,
100,0,,0,
100,0,,0,
57,1,habitat,313,present;
46,0,,0,
67,1,eradication,486,in
73,1,eradication,487,Kilpela
100,0,,0,
100,0,,0,
88,0,,0,
86,0,,0,
100,0,,0,
75,1,eradication,491,Gill
67,1,regulation,352,stunting
100,0,,0,
86,1,stocking,843,planted
93,0,,0,
86,1,stocking,845,planted
67,1,eradication,492,in
86,1,stocking,846,planted
86,1,stocking,847,planted
86,1,stocking,848,planted
75,1,habitat,314,rock
46,0,,0,
67,1,habitat,315,See
67,1,habitat,316,Bass
80,0,,0,
67,1,habitat,317,rel
86,0,,0,
67,0,,0,
84,0,,0,
100,0,,0,
86,1,stocking,850,planted
100,0,,0,
100,0,,0,
71,0,,0,
50,1,regulation,355,mapped
100,0,,0,
50,1,eradication,497,done
67,1,regulation,356,Spawning
86,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,856,planted
88,1,stocking,857,planting
100,0,,0,
77,1,regulation,357,success
67,1,regulation,358,at
50,1,regulation,359,Netted
53,1,regulation,360,completed
53,1,regulation,361,Completed
67,1,habitat,318,Fingerlings
78,1,stocking,859,plantings.
77,1,regulation,362,success
62,1,eradication,499,"seined,"
71,1,regulation,363,pending
59,1,habitat,319,Netting
71,1,regulation,364,pending
67,1,stocking,860,netting
67,1,habitat,320,small
75,0,,0,
62,1,stocking,861,netted
88,1,stocking,862,planting
64,1,regulation,366,fishing
62,1,eradication,500,seined.
62,1,eradication,501,open
78,1,eradication,502,postponed
53,1,eradication,503,"closed,"
75,0,,0,
86,1,stocking,863,planted
74,1,stocking,864,transferred
86,1,stocking,865,planted
74,1,stocking,866,transferred
86,1,stocking,867,planted
67,1,eradication,505,in
57,1,eradication,506,pectoral
73,1,stocking,868,late
100,0,,0,
86,1,stocking,869,planted
44,0,,0,
77,1,regulation,368,success
100,0,,0,
47,0,,0,
67,1,eradication,507,in
73,1,stocking,870,land
86,1,stocking,871,planted
75,1,eradication,508,Gill
0,0,,0,
67,1,eradication,509,in
62,1,stocking,872,stolen
50,1,regulation,370,Mapped
67,1,regulation,371,prevented
